,train_loss,validate_loss,validate_accuracy
0,0.8266345931163871,2.5748369867124072,11.16
1,0.4545595617317287,0.47177573833057984,88.72
2,0.4254569498721851,0.41525706630914966,89.9
3,0.41603387986617996,0.4010081530902747,90.38000000000001
4,0.4121008993256674,0.3954633005551777,90.48
5,0.4085375389177244,0.3926838214842507,90.81
6,0.4062752569296183,0.38997350849658147,90.94
7,0.4042590422797783,0.38814455402978526,90.92
8,0.40291133267565477,0.3860741085988694,90.95
9,0.40141959797948235,0.3858330855445051,91.14
10,0.39993478446762043,0.38405647793706166,90.98
11,0.39865035138592403,0.38304858182570034,91.10000000000001
12,0.3971704556865815,0.3807295357083508,91.13
13,0.3957298862713103,0.380452767363862,91.16
14,0.3943864474608519,0.37778544009345405,91.19
15,0.39316452273963365,0.3775957774780696,91.17
16,0.3921005479893867,0.37708146374725193,91.23
17,0.3904651162252429,0.3734800388912011,91.24
18,0.3894758535347528,0.37279339665323996,91.36999999999999
19,0.3876297536402926,0.37261997840388106,91.3
20,0.38693490055165014,0.3709452256227282,91.4
21,0.3856731131897405,0.3685407232240385,91.51
22,0.3842747282743761,0.367857903841154,91.36999999999999
23,0.3835458021701988,0.3666410382584723,91.36
24,0.3822174401186612,0.3667981293597615,91.44
25,0.38173323393547215,0.3665299259179322,91.58
26,0.38058242335416037,0.36522623091944234,91.43
27,0.37982976144157665,0.3634901614152416,91.53999999999999
28,0.3792057677597053,0.3636433804801803,91.53
29,0.3784798073149343,0.36301694768313275,91.75999999999999
