,train_loss,validate_loss,validate_accuracy
0,1.221143597383413,2.929231371683756,8.43
1,0.5270659396319118,0.6110173387886513,85.54
2,0.431108059353761,0.44137263735100213,88.94999999999999
3,0.3941486058734442,0.3898301658263838,90.0
4,0.374993911031279,0.3669178015454327,90.42
5,0.3631240861450309,0.35214039778334044,90.8
6,0.3549033735986628,0.3424973135190962,90.99000000000001
7,0.348994401815064,0.33747727544653333,91.16
8,0.344573644961619,0.333142561428212,91.38
9,0.3408026283546224,0.3290563666903617,91.34
10,0.3383105671965111,0.32573001999126716,91.52
11,0.3355030316091419,0.3231102889691134,91.49000000000001
12,0.33315549610138184,0.320309873548112,91.66
13,0.331317548318556,0.31875453866011716,91.64999999999999
14,0.3294717508006459,0.3177459855279174,91.7
15,0.3278764421805842,0.3160759116987587,91.77
16,0.32617356617588744,0.3140784707340198,91.83
17,0.32514542800266016,0.31330215279032675,91.95
18,0.3238376925543569,0.3117634045987208,91.97
19,0.32270368994598825,0.31266317977808605,91.82000000000001
20,0.321599271376329,0.3101737466894975,92.10000000000001
21,0.32046461650102415,0.30808360981744315,92.09
22,0.31972384448646923,0.30879609871077435,92.01
23,0.3185156382811227,0.3071435602034226,92.05
24,0.31759747059678217,0.3066015487890281,92.15
25,0.316408297666093,0.30505629739733303,92.11
26,0.31554712457609985,0.3049209772921206,92.14
27,0.314846409279158,0.3042462458135473,92.12
28,0.3139102938360782,0.302903573521526,92.16
29,0.3129186717542301,0.3022280242738825,92.22
