,train_loss,validate_loss,validate_accuracy
0,1.320959499323136,3.03940013666668,10.52
1,0.6159666477441591,0.7410006200771608,83.88
2,0.47569959863928735,0.5011849103008293,87.63
3,0.41707591221372414,0.42047070322608787,88.94999999999999
4,0.38440376641688395,0.3802288700658962,89.53999999999999
5,0.3629095075858825,0.35553217884946997,90.05
6,0.34759067718482267,0.33848942090534906,90.49000000000001
7,0.33546310453566297,0.3261664805308305,90.7
8,0.3258250480165006,0.31638167557230906,90.93
9,0.31753834656867724,0.3073781130323698,91.13
10,0.31039283125298306,0.300584545692437,91.29
11,0.3039429978038996,0.2948708863876898,91.51
12,0.2979080178141364,0.290083511625802,91.71000000000001
13,0.2923141075545434,0.28394077352051383,91.91
14,0.2870330307612897,0.279553588381463,92.0
15,0.28198484451824013,0.2761060892989531,92.12
16,0.2771249918269391,0.2713238975913424,92.35
17,0.2723346405775648,0.26661161381769144,92.45
18,0.26770014910992435,0.2627302334179299,92.58999999999999
19,0.2633498205177193,0.25761336675723073,92.75999999999999
20,0.25893567765766745,0.25405610701036063,92.85
21,0.254818191011644,0.2494645988498939,92.91
22,0.25060388855865673,0.24634858698353104,93.15
23,0.246418352732697,0.24217452037014423,93.21000000000001
24,0.24256958852031435,0.23912804124034165,93.34
25,0.23867965687902287,0.2352771945127055,93.36
26,0.23473632681932158,0.23119772307801226,93.49
27,0.231055420471858,0.22862687844790913,93.60000000000001
28,0.2274343382466816,0.22481433134022183,93.62
29,0.22388541936427803,0.22147732077466922,93.63
