,train_loss,validate_loss,validate_accuracy
0,1.1395830735887762,3.633299873692172,8.92
1,0.47481706683463093,0.5451079363378409,86.58
2,0.39165722356035093,0.39818791950803994,89.05999999999999
3,0.3553802287886575,0.35196814095382173,90.28
4,0.33313212184079993,0.32890618989110426,90.7
5,0.31677186359344944,0.3099291010722572,91.25
6,0.30389109763184224,0.2989493352092814,91.62
7,0.292944821376299,0.2913550632754582,91.79
8,0.2833053793023042,0.28035427739902097,92.03
9,0.2745214618573858,0.27228314807548437,92.33
10,0.2663149421997733,0.26628245474381806,92.34
11,0.2591169302158821,0.2596510648667101,92.63
12,0.2521461824825915,0.2531486689919016,92.96
13,0.24567981536971345,0.24747311170794384,93.08
14,0.23962216200861727,0.2427358466686332,93.32000000000001
15,0.2340490804261154,0.2375193703233093,93.51
16,0.22884820053326582,0.23234744203342078,93.55
17,0.2239190459747428,0.22919935845126005,93.77
18,0.21902355239296478,0.22411238927641594,93.72
19,0.2146197899862636,0.22032757359245844,93.93
20,0.21030767865889063,0.21686415361175987,93.8
21,0.2062964257952222,0.21273872995916213,94.11
22,0.20255622135357954,0.2095612896516362,94.14
23,0.19893912355560464,0.20770881542186567,94.21000000000001
24,0.1955008553995076,0.2038362892134957,94.22
25,0.1922421853266581,0.20113146526245873,94.25
26,0.1890642356538491,0.19738577448911318,94.41000000000001
27,0.18575382108522434,0.19550234007819595,94.48
28,0.18301625362389218,0.19403133404147685,94.54
29,0.18015246147852035,0.19015602057652403,94.51
