,train_loss,validate_loss,validate_accuracy
0,1.5196164945860762,3.3010674101542987,10.25
1,0.611410655722196,0.7990542664149745,81.44
2,0.44372801701632697,0.47764551725283927,87.42
3,0.38524143987853854,0.39255251529310936,89.05999999999999
4,0.3543831942971013,0.3511089547617642,90.05
5,0.3342830622019045,0.32849913813280535,90.53999999999999
6,0.31928871436576456,0.31280349223670995,91.03999999999999
7,0.3072113035061672,0.30153266071070023,91.16
8,0.2965325072481062,0.28823669999112533,91.79
9,0.28742114454698514,0.2808371254432907,91.91
10,0.2788517379646787,0.27457583735237673,91.95
11,0.27078435572659204,0.2656611992264965,92.38
12,0.2632757249477669,0.2597467703907697,92.43
13,0.25593220179314047,0.25167037559844024,92.78999999999999
14,0.2488323125084289,0.2455292162024346,92.85
15,0.24199739885446686,0.23914651337523787,93.02
16,0.2352523340584042,0.23418069725875035,93.25
17,0.22873582662020028,0.2262099322828073,93.44
18,0.22227443697304003,0.22084909879953793,93.69
19,0.21613955262862158,0.21483038278277528,93.83
20,0.21021927998501982,0.21280274484336006,93.92
21,0.20452803800954944,0.20560844477597356,94.03
22,0.19872221497315015,0.20205873215119655,94.14
23,0.19328766138872513,0.19544767929559115,94.34
24,0.1879865471775142,0.19021177281679783,94.47
25,0.18314749780469264,0.18588613605989948,94.56
26,0.17818279079895138,0.18115322249183233,94.74000000000001
27,0.17336053492327802,0.17659644196784297,94.77
28,0.16911763269386346,0.1729134239295962,94.99
29,0.16484692936146195,0.16887944762804527,94.93
30,0.1607396429303327,0.16585642483788174,95.00999999999999
31,0.15670713104584869,0.16202319919832078,95.22
32,0.15274568313347123,0.15799461140164292,95.41
33,0.14907301405919804,0.15595728660201774,95.41
34,0.14544912149284306,0.1538572280957826,95.50999999999999
35,0.14207446500258494,0.14953370696431506,95.62
36,0.13877607189211924,0.14622301979202465,95.62
37,0.13555580894929412,0.14350199391279778,95.78999999999999
38,0.13239004764057757,0.14111487312135115,95.92
39,0.12965159129708662,0.14063741140157504,95.95
40,0.1265413979796747,0.1370404389754808,96.02000000000001
41,0.12385543952711976,0.13540344990189793,96.04
42,0.12121642967039659,0.13234818190678874,96.07
43,0.1186058230704994,0.1323013867582233,96.03
44,0.11620538330948635,0.12769753326920463,96.21
45,0.11388475458874048,0.12818923364149554,96.19
46,0.11139237357767018,0.1247423817626189,96.3
47,0.10924223011938003,0.12272142486157255,96.44
48,0.10723134837605791,0.12094828559102384,96.46000000000001
49,0.10509636796641092,0.11838466121772268,96.53
