,train_loss,validate_loss,validate_accuracy
0,0.7383158261007187,2.9393416777793395,9.74
1,0.36264878792611027,0.3870826471247818,89.56
2,0.31660974473709197,0.3188118031618962,90.9
3,0.29053702866455844,0.2921807023269912,91.71000000000001
4,0.27076657742988663,0.27213698771927647,92.41
5,0.2539721379399604,0.25592325481910727,92.81
6,0.23969077717328954,0.24188636963542062,93.08999999999999
7,0.22677681395346908,0.2270674377374514,93.69
8,0.21553750690083948,0.21747497151524395,93.78
9,0.20541586175825816,0.20749575591911812,94.17999999999999
10,0.19661946402629307,0.1986343587955057,94.3
11,0.18882824609129092,0.19072120063610626,94.61
12,0.18158469321889384,0.18342864103337772,94.89999999999999
13,0.17485134992136767,0.1773161276262631,94.98
14,0.16892641823942195,0.17279530725753386,95.09
15,0.16319121324584543,0.1677385438049711,95.19999999999999
16,0.15824901744896297,0.16306501960041084,95.38
17,0.15371893112563534,0.1573081060245865,95.54
18,0.14915891082502583,0.1531700661398733,95.59
19,0.14520663078075388,0.15008807004871969,95.72
20,0.14146053719662832,0.14650225255403185,95.81
21,0.13811188653860876,0.14309615098594353,95.98
22,0.13478660628450628,0.14037638582185066,96.04
23,0.13156861348275445,0.13823511214477857,96.05
24,0.12862533792687983,0.13718067869861944,96.00999999999999
25,0.12613818836416066,0.13371307095504167,96.17
26,0.12357455294904615,0.13241292574334715,96.23
27,0.12132270584595839,0.13077109169831866,96.17999999999999
28,0.1190311503322533,0.12760494318854615,96.36
29,0.1168968535032589,0.1267631784192644,96.32
