,train_loss,validate_loss,validate_accuracy
0,1.0749334493016476,3.3010674101542987,10.25
1,0.42082558370059253,0.48409220695638894,87.1
2,0.3504776474885959,0.3567435437224664,89.92999999999999
3,0.3189600101812298,0.3195376436123921,90.66
4,0.29797389522402945,0.2932441786056313,91.58
5,0.28130552623040894,0.27719838504757477,92.16
6,0.26685304671236804,0.2656181997625858,92.4
7,0.25331053072981363,0.25368315499330885,92.58999999999999
8,0.24029674982925953,0.2370613853817384,93.12
9,0.22842917670756221,0.2274108765129209,93.44
10,0.21678596101410527,0.21784478793689938,93.85
11,0.20603816575130937,0.20689105679915584,94.1
12,0.19618637283638488,0.19928643728598505,94.21000000000001
13,0.1870073540926552,0.18978430313893319,94.53
14,0.1784848669118377,0.1822061702714232,94.67
15,0.170632397780504,0.17424713566375466,94.92
16,0.16339870537462656,0.16932877018874723,95.13000000000001
17,0.15638997298886254,0.1612302342938998,95.24000000000001
18,0.1501631241747645,0.15508648863396587,95.44
19,0.14422563889457723,0.15021957360737184,95.61
20,0.13884775617696307,0.1502508964287894,95.71
21,0.13384649269851379,0.14283373329457213,95.91
22,0.128949935349268,0.14216675189739375,95.85000000000001
23,0.12459662473907013,0.13407484511797887,96.12
24,0.12040354485536486,0.13063931398306242,96.27
25,0.11686682977658251,0.12734981711176413,96.28999999999999
26,0.11322493511940329,0.12402824854824655,96.39999999999999
27,0.10988386031498538,0.12047443495148225,96.45
28,0.106969306666647,0.11845072031666107,96.48
29,0.10410139068224478,0.11493731347597595,96.64
30,0.10135998421622265,0.11326316996395003,96.69
31,0.09877899816749172,0.11128428469398131,96.64
32,0.0962062533285088,0.10904088884306039,96.83
33,0.0940233481072272,0.1079145942382356,96.77
34,0.09171825803391641,0.10715822734633089,96.8
35,0.08973870268237816,0.10357509712384756,97.07000000000001
36,0.08781872252982942,0.10194566735059991,97.02
37,0.08599813729826288,0.10043920142702349,97.11
38,0.08414007093475784,0.09906165052830472,97.14
39,0.08258902541550965,0.09926414894145251,97.04
40,0.08075941686697397,0.09762528212084477,97.05
41,0.07929801426896393,0.09681712864770187,97.18
42,0.07793016169809161,0.09511359387615163,97.23
43,0.07636042709301323,0.09539141249481126,97.14
44,0.07511592600538525,0.09275081477393403,97.27
45,0.07387900632128243,0.09273398796854433,97.36
46,0.07237697313062938,0.09152827572169145,97.28
47,0.07133208818257533,0.08972389343840305,97.34
48,0.07028711199263588,0.08842706198482612,97.47
49,0.06915717464127313,0.0875002704562778,97.44
