,train_loss,validate_loss,validate_accuracy
0,1.0651003505850334,3.0202815561434653,9.969999999999999
1,0.48858296146966396,0.5462078463659468,87.46000000000001
2,0.41399494254879454,0.41638355056824605,89.47
3,0.3843814150044745,0.37688270531346607,90.31
4,0.36767683849212207,0.35799936824066103,90.72
5,0.3572446822106139,0.3453091427092561,90.91
6,0.3494948686501778,0.33680109835955807,91.13
7,0.3431991839599804,0.33132311940590087,91.36
8,0.33836568038867987,0.3260156294769091,91.53999999999999
9,0.33388014576323743,0.32194227470556336,91.67
10,0.32952288866096713,0.31918839412425826,91.86999999999999
11,0.32614774747429126,0.31521910178606166,91.97
12,0.3226022090488647,0.3118508492055637,92.15
13,0.31946993983609684,0.30859841098982266,91.96
14,0.3163278936006248,0.3052837156553247,92.27
15,0.31354504117151494,0.30173418747846903,92.41
16,0.3110544264305671,0.3010016966436976,92.32000000000001
17,0.3083607778691691,0.2974949651777386,92.54
18,0.30633423330513926,0.2963758773994126,92.51
19,0.30393804593156226,0.29405019763873114,92.62
20,0.3020531083097601,0.2910788836852784,92.64
21,0.3000409126667355,0.290067162579826,92.74
22,0.2983337906112582,0.28773090501942294,92.75
23,0.2964374271586877,0.28595392370908346,92.88
24,0.2949419548282494,0.285566042479869,92.86999999999999
25,0.2936262831132179,0.28300315667969705,92.83
26,0.29213917322758903,0.28175166720759387,93.06
27,0.2909418611324838,0.2805848899569528,93.01
28,0.28959704188279145,0.27894397186728315,93.10000000000001
29,0.28831287022943536,0.27791993197313924,92.99
