,train_loss,validate_loss,validate_accuracy
0,1.4780370373857052,3.356299834676282,10.879999999999999
1,0.6657080462471487,0.8348537919965029,82.16
2,0.49438093435944164,0.5308007650059653,86.76
3,0.4269008849644842,0.4342460415158036,88.47
4,0.39059391361981904,0.388897253226991,89.38000000000001
5,0.36758400770087074,0.36151072929465655,89.61
6,0.3513988613869854,0.3435040613586135,90.18
7,0.3391025178488541,0.3305652739239723,90.52
8,0.32901991118480933,0.3201349209305067,90.9
9,0.32078032300862985,0.31172095526757077,91.14999999999999
10,0.3133072052441304,0.30579931717688413,91.36
11,0.3068696480421989,0.29922443635969376,91.38
12,0.3011450028501634,0.29466798350117485,91.64999999999999
13,0.29587778976655776,0.2899366639531912,91.75
14,0.2907320074327237,0.28472757046237773,91.95
15,0.28602409153905495,0.28039280364185465,92.07
16,0.28153926691845665,0.2758593378859934,92.11
17,0.2771687413368116,0.2721646508204945,92.2
18,0.2729950322901283,0.268433357541706,92.31
19,0.2691150234518013,0.26579204829397596,92.46
20,0.2653433210942511,0.2625061830331688,92.74
21,0.2616301921473225,0.25897228228705765,92.67
22,0.2582755134760494,0.2554225838192094,92.75999999999999
23,0.25472546359590975,0.2523285035480886,92.78999999999999
24,0.2513484609471389,0.25007325756002213,92.96
25,0.24818466494340846,0.24796233889691913,92.84
26,0.24504795643041483,0.24432203540715222,93.07
27,0.2421169146282735,0.2421784800280409,93.17999999999999
28,0.23918338334754363,0.23951674941927695,93.22
29,0.23632837853088765,0.2366260454404852,93.17
