,train_loss,validate_loss,validate_accuracy
0,1.540965917118748,2.556253955419018,9.22
1,0.7731526897634241,0.9549775541256411,82.45
2,0.5886323135478125,0.6253669678375716,86.45
3,0.5201881872096434,0.5242414141748758,87.87
4,0.4857987483241817,0.4787280885636818,88.39
5,0.4659892017679486,0.453975363979866,89.0
6,0.4528599891518736,0.4383680123709766,89.45
7,0.4438846496360431,0.42771769379175756,89.75
8,0.4376318252435392,0.4210877568958782,90.07
9,0.43252224667138844,0.4159208461423241,90.03
10,0.4289956147685081,0.41179744201653345,90.16
11,0.4259449462214659,0.4084701589183693,90.27
12,0.4233661992394742,0.4058504474834363,90.38000000000001
13,0.42133007511880416,0.4035610757226615,90.36999999999999
14,0.41992426492044077,0.40274397994714506,90.53999999999999
15,0.418355263310761,0.4011801845783347,90.53999999999999
16,0.4170431532005808,0.39993311058744285,90.67
17,0.4158924818835752,0.3987018928027508,90.7
18,0.414670345369024,0.39756609713799823,90.77
19,0.4140258339770915,0.3971996812604402,90.83
20,0.4130687278230905,0.395760159997314,90.7
21,0.4122520314154596,0.3956273639306134,90.72
22,0.41150250893553064,0.3940153006833735,90.79
23,0.41091208583916394,0.3935682890371125,90.77
24,0.41034281026549996,0.3935220730282207,90.8
25,0.4096533881708819,0.3929698804692462,90.82000000000001
26,0.40918349542323756,0.3922640926339322,91.02
27,0.4087809002021403,0.39204241580565924,90.9
28,0.40830465003921934,0.39142187495450653,90.94
29,0.4074583085074113,0.3909610840697544,90.86999999999999
