,train_loss,validate_loss,validate_accuracy
0,0.7677368719944612,2.8632275208532616,10.27
1,0.4421954141362384,0.4535953456480809,88.75999999999999
2,0.41822295721698555,0.40569542731879993,90.38000000000001
3,0.4098004962260961,0.39526807895570876,90.71000000000001
4,0.4047295094004222,0.38939434558660113,90.91
5,0.4019061790742732,0.38562883781006474,90.8
6,0.3994480526243518,0.3831031995574117,91.12
7,0.396907254423912,0.38179540620651164,91.24
8,0.3941988511146568,0.37751840822739985,91.28
9,0.3918167430435377,0.37558745435830576,91.41
10,0.3898995916098933,0.37349064456236425,91.3
11,0.3877276912082651,0.3715162219186517,91.47999999999999
12,0.3864829395309603,0.3706230537558861,91.5
13,0.38410416083091115,0.3696107833210652,91.59
14,0.3825522291149534,0.36705691525202977,91.64
15,0.38153756163843683,0.36542356021287703,91.64
16,0.3799854422465635,0.36413769909501037,91.66
17,0.3787037453645956,0.3622188104791123,91.67999999999999
18,0.3769405465971196,0.3611946986103093,91.85
19,0.37660443543491373,0.36199915166037,91.66
20,0.37587976158263753,0.35913847343550026,91.83
21,0.37424732296127117,0.3568652722866472,91.78
22,0.37385458000567695,0.3583075877354129,91.78
23,0.3732262190603911,0.35750863650348796,91.74
24,0.3721479695641727,0.3581505790865922,91.88
25,0.3722923168348558,0.3558193290194206,91.93
26,0.3717628215656153,0.355750714494159,92.01
27,0.37155328827997225,0.3555264201702613,91.97
28,0.37051950903614966,0.35365462657233004,91.99000000000001
29,0.3705309845950058,0.35483487974091793,91.88
