,train_loss,validate_loss,validate_accuracy
0,0.7670733961367958,3.8108571235984776,10.280000000000001
1,0.44296137281935355,0.4475530231288758,89.36
2,0.419630732740431,0.4037727450256668,90.31
3,0.4123696272767827,0.3974730874797769,90.42999999999999
4,0.4081224203321078,0.39180921020505516,90.94
5,0.40555490342208966,0.38839938253181205,90.86
6,0.4029950353333367,0.38780784898732085,90.94
7,0.40082863021399523,0.3834983383634142,91.03999999999999
8,0.39798395946148696,0.38269698238704997,91.19
9,0.39565421398729217,0.378202137617118,91.29
10,0.3933811791030713,0.3763152117842938,91.35
11,0.39155437099268553,0.3758474436677829,91.34
12,0.3893173090247174,0.37326705754977196,91.35
13,0.38781068482715975,0.3730397169473988,91.38
14,0.3864071642332947,0.3709226893149845,91.51
15,0.3842952077476985,0.36776414405907615,91.47
16,0.38371335059017997,0.3672885062356887,91.61
17,0.3819910628301763,0.3639466656612793,91.64
18,0.3810477747580054,0.36368667240043995,91.67
19,0.3806516304522697,0.3642407810420426,91.55
20,0.3794887442740717,0.36314747554473986,91.55
21,0.3792559203993325,0.3628172109688668,91.75
22,0.3780048539537761,0.3628881106097065,91.71000000000001
23,0.37791431011432586,0.36202072307700506,91.67
24,0.3773998261966747,0.3615306960510647,91.74
25,0.3771403451069407,0.3618790981034658,91.75999999999999
26,0.37649679587762097,0.360772004573853,91.75
27,0.3760741596134856,0.3610247043839068,91.64999999999999
28,0.376158293044666,0.3605034898228247,91.67999999999999
29,0.37555178781351956,0.35852124621983394,91.81
