,train_loss,validate_loss,validate_accuracy
0,1.717935476674909,2.752152257385834,9.74
1,0.8240839198213075,1.0785483586505091,77.12
2,0.5562334635033656,0.6161385603786163,85.71
3,0.45770121595008606,0.47200796734982853,88.07000000000001
4,0.40898338403923323,0.40811108582814337,89.11
5,0.380047509486742,0.37322983621009936,89.8
6,0.36039790794885285,0.3518637459613816,90.10000000000001
7,0.34588574902144753,0.33642132058278673,90.38000000000001
8,0.33461976204525534,0.3256727392827889,90.67
9,0.32510807822784316,0.3146975860185232,91.03
10,0.31697547001153936,0.30707205785592884,91.18
11,0.3101277297617477,0.30075351850479953,91.28
12,0.3039074161050245,0.2954840766033853,91.61
13,0.2981913141194234,0.2904371324389615,91.67
14,0.292957143262908,0.2851363284970955,91.85
15,0.2882230365551718,0.28122514328865217,91.92
16,0.28389774232323606,0.2777464648754652,91.96
17,0.27964636385555963,0.27457991945129,92.04
18,0.275933615714285,0.27026526135281287,92.12
19,0.27239581500078985,0.26870492653754247,92.29
20,0.2690959566265793,0.26483499797426696,92.41
21,0.2659165101169778,0.2625579946096816,92.46
22,0.26293440571945587,0.2594058967445949,92.52
23,0.26001036421655743,0.25728684665533286,92.65
24,0.25745000844123533,0.2552599002113363,92.75999999999999
25,0.2547341856704918,0.252539330556674,92.75
26,0.25226413984398544,0.250974596002645,92.75999999999999
27,0.24982523937949724,0.2480016661548986,92.86999999999999
28,0.2474464862230817,0.24711880778245462,92.88
29,0.24537299063378873,0.2443933591555256,92.95
