,train_loss,validate_loss,validate_accuracy
0,0.7931121204669683,3.058991982027919,4.2700000000000005
1,0.3682723071264435,0.3951657989170732,89.34
2,0.31967246815789796,0.3230247995550316,91.03999999999999
3,0.2953076310163065,0.29310411195160707,91.56
4,0.2787162963126066,0.2773044608251176,92.14
5,0.2655060303701509,0.26362432828877647,92.53
6,0.254158095724076,0.25476111959185227,92.75999999999999
7,0.2440032530645254,0.24470357081942884,92.89
8,0.2348547461004689,0.23805923757484776,93.04
9,0.22633164755840562,0.231962801239731,93.14
10,0.21838887402027746,0.22316322265907101,93.45
11,0.21131212825626997,0.22269398221272277,93.42
12,0.20447822413064476,0.21419407342606145,93.77
13,0.1983487196098654,0.20910623641317921,93.83
14,0.19274407554755263,0.20333465608135556,93.97
15,0.1871475851602594,0.19856300114153877,94.1
16,0.18231644836478034,0.19352159861725446,94.17
17,0.177820620650921,0.1915265513765626,94.35
18,0.17348910252114505,0.18637588445360592,94.41000000000001
19,0.1697426022194948,0.18380453364991073,94.58
20,0.16567204708853378,0.18011413221749578,94.67999999999999
21,0.16254005891111,0.17675461668696021,94.76
22,0.1592026595073517,0.17481710851853696,94.85
23,0.15630466678832222,0.17262527963504162,94.98
24,0.15336025472468706,0.1716394133608896,94.99
25,0.15091330224264488,0.1668154365174794,95.13000000000001
26,0.14814058513831133,0.16654002258027817,95.1
27,0.14582159050992785,0.1651950248533864,95.1
28,0.143124890477813,0.16217595145482352,95.27
29,0.14104883899852674,0.16084477342329903,95.26
