,train_loss,validate_loss,validate_accuracy
0,0.916002258043336,2.6620251497139304,10.25
1,0.3956986443165142,0.43435861234922996,88.3
2,0.33554548570783443,0.33921754811912974,90.42999999999999
3,0.30642838420314,0.3064999515210222,91.12
4,0.2847688431341449,0.2795397777317902,92.0
5,0.26738067241415525,0.26452788516016196,92.38
6,0.2520448876375642,0.2517721956632934,92.49000000000001
7,0.2373449246647087,0.24130025940978822,93.08999999999999
8,0.22398197521544466,0.22412467574356737,93.58
9,0.21123175484466644,0.21447282717586053,93.94
10,0.19918608707859772,0.20365757416225486,94.23
11,0.18895718768537084,0.20205357064504106,94.19999999999999
12,0.17862614134505952,0.18449963250004964,94.65
13,0.1691731996248597,0.17680789257073354,94.91000000000001
14,0.1607321874445266,0.16693795771206338,95.04
15,0.15310708050426808,0.16043874547984135,95.14
16,0.14599867090972216,0.1542637027386527,95.36
17,0.1392725203872783,0.14770993583343034,95.69
18,0.13327065347715591,0.14353559484973888,95.74000000000001
19,0.1275424244792009,0.1371736241523694,95.94
20,0.12242747163227491,0.132619863916275,96.0
21,0.1176820431014791,0.12799687412247865,96.28999999999999
22,0.11293684867614555,0.12527587602269127,96.21
23,0.10852086228702063,0.12016362224232155,96.50999999999999
24,0.10479707823926397,0.11930571831293944,96.44
25,0.10072055641809868,0.11667246314188492,96.44
26,0.09697217257155726,0.11209356435215438,96.64
27,0.09371111398024588,0.10917754186785275,96.67
28,0.09032587023143009,0.1067704240326635,96.8
29,0.08742522918117765,0.1041655796398602,96.88
30,0.08427411033595278,0.10323674963927992,96.91
31,0.08143778743264542,0.09970325729048829,97.07000000000001
32,0.07884515510439699,0.0997357665664608,96.92
33,0.07643604595538636,0.09688299724198295,97.04
34,0.07397738933900956,0.09569207241249705,97.05
35,0.07168527944169145,0.09320644836161797,97.13000000000001
36,0.06951770774083418,0.0932822653451421,97.28
37,0.0672120040769535,0.0907542927197803,97.28
38,0.06524643385340542,0.0886422881690355,97.26
39,0.06335799062864222,0.08701866192272452,97.36
40,0.061553696800581134,0.0857868537737171,97.41
41,0.05971782671170417,0.08485326361123176,97.37
42,0.05816836489373241,0.08482799389001756,97.48
43,0.056347978429907075,0.08343128732107047,97.37
44,0.05493507435394203,0.08165481701854921,97.61
45,0.053194399542637286,0.08116655531524271,97.52
46,0.051721970364673235,0.0797125938344668,97.65
47,0.050449156683159406,0.07958098488029079,97.58
48,0.04901122646051319,0.08007621132753855,97.6
49,0.047700336327190236,0.07848397385744164,97.65
